1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,
31.30,30.95,36.10,36.12,36.13,36.23,36.28,36.27,36.16,36.34,36.46,36.32,41.85,40.71,41.46,45.08,49.04,50.39,52.47,108.18,109.02,112.87,107.45,154.37,144.82,59.35,104.19,

"Source: Australian Greenhouse Emissions Information System, Department of the Environment and Energy. (Wed Nov 14 2018 17:20:12 GMT+1100 (Australian Eastern Daylight Time))"
"Footnote: These emission estimates are accounted for Other Transportation"
"Copyright 2018 Department of the Environment and Energy."
