1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,
9.87,12.28,10.72,14.24,26.46,36.18,36.31,24.36,54.63,62.45,65.32,21.39,23.90,12.11,12.40,11.15,15.59,138.37,99.35,11.36,13.98,14.27,9.56,10.58,9.50,11.29,11.34,

"Source: Australian Greenhouse Emissions Information System, Department of the Environment and Energy. (Wed Nov 14 2018 16:59:02 GMT+1100 (Australian Eastern Daylight Time))"
"Footnote: These emission estimates are accounted for Domestic Navigation"
"Copyright 2018 Department of the Environment and Energy."
