1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,
560.21,557.64,561.59,565.52,546.35,531.59,510.52,502.02,479.81,458.64,450.02,475.16,440.71,456.09,462.01,404.51,463.37,456.38,467.63,538.44,526.68,476.56,469.58,441.39,451.10,482.33,475.11,

"Source: Australian Greenhouse Emissions Information System, Department of the Environment and Energy. (Wed Nov 14 2018 17:15:21 GMT+1100 (Australian Eastern Daylight Time))"
"Footnote: These emission estimates are accounted for Other Sectors"
"Copyright 2018 Department of the Environment and Energy."
