1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,
624.58,620.23,624.11,540.41,525.04,882.53,950.08,845.69,563.17,514.94,565.14,495.93,479.98,473.43,503.82,508.76,511.15,420.28,411.92,455.17,533.26,525.54,433.53,479.32,443.57,520.05,472.61,

"Source: Australian Greenhouse Emissions Information System, Department of the Environment and Energy. (Wed Nov 14 2018 16:53:46 GMT+1100 (Australian Eastern Daylight Time))"
"Footnote: These emission estimates are accounted for Domestic Navigation"
"Copyright 2018 Department of the Environment and Energy."
