1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,
210.59,262.19,282.34,296.80,312.92,368.16,400.72,429.47,390.44,399.41,390.08,433.50,367.85,349.00,360.85,388.09,416.61,443.38,476.58,487.37,490.06,452.16,463.63,502.10,463.97,451.61,426.15,

"Source: Australian Greenhouse Emissions Information System, Department of the Environment and Energy. (Wed Nov 14 2018 17:09:34 GMT+1100 (Australian Eastern Daylight Time))"
"Footnote: These emission estimates are accounted for Domestic aviation"
"Copyright 2018 Department of the Environment and Energy."
