1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,
"33,302.11","30,049.22","30,334.07","29,089.71","29,651.05","27,935.61","27,897.13","29,659.10","30,278.93","29,164.75","30,956.58","30,764.57","33,392.45","32,705.02","32,638.75","33,263.97","33,293.50","32,293.04","30,841.96","30,422.59","29,520.89","26,852.29","28,851.44","27,666.26","27,971.95","27,459.84","26,418.69",

"Source: Australian Greenhouse Emissions Information System, Department of the Environment and Energy. (Wed Nov 14 2018 17:08:02 GMT+1100 (Australian Eastern Daylight Time))"
"Footnote: These emission estimates are accounted for National Greenhouse Gas Inventory Total"
"Copyright 2018 Department of the Environment and Energy."
