1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,
854.54,"1,075.67","1,167.98","1,223.86","1,297.34","1,527.44","1,679.74","1,797.06","1,627.86","1,565.80","1,639.10","1,826.74","1,600.43","1,506.00","1,565.28","1,662.77","1,721.90","1,874.77","1,997.27","1,967.02","2,074.56","1,800.41","1,822.41","1,921.75","1,907.96","2,603.63","2,822.39",

"Source: Australian Greenhouse Emissions Information System, Department of the Environment and Energy. (Wed Nov 14 2018 16:53:14 GMT+1100 (Australian Eastern Daylight Time))"
"Footnote: These emission estimates are accounted for Domestic aviation"
"Copyright 2018 Department of the Environment and Energy."
