1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,
"1,407.69","1,383.89","1,395.07","1,447.98","1,479.30","1,524.46","1,548.11","1,556.41","1,546.32","1,545.89","1,552.05","1,521.00","1,564.00","1,634.12","1,706.55","1,704.80","1,725.63","1,751.89","1,780.75","1,723.41","1,743.71","1,778.49","1,648.98","1,618.02","1,612.52","1,625.07","1,625.28",

"Source: Australian Greenhouse Emissions Information System, Department of the Environment and Energy. (Wed Nov 14 2018 17:14:55 GMT+1100 (Australian Eastern Daylight Time))"
"Footnote: These emission estimates are accounted for Road Transportation"
"Copyright 2018 Department of the Environment and Energy."
