1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,
376.36,373.16,366.46,319.08,225.02,215.16,214.22,200.52,152.42,142.84,382.48,455.93,348.89,363.52,677.70,454.27,601.71,523.68,479.16,"1,268.97","1,296.88","1,154.18","1,060.81","1,232.79","1,406.04","1,530.36","1,546.50",

"Source: Australian Greenhouse Emissions Information System, Department of the Environment and Energy. (Wed Nov 14 2018 17:00:27 GMT+1100 (Australian Eastern Daylight Time))"
"Footnote: These emission estimates are accounted for Fugitive Emissions From Fuels"
"Copyright 2018 Department of the Environment and Energy."
