1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,
"7,426.61","7,370.47","7,472.30","7,557.70","7,817.77","7,959.35","7,860.14","8,136.04","8,017.33","8,322.21","8,496.83","8,182.62","8,383.68","8,745.86","8,589.39","9,053.75","9,435.83","9,521.60","9,885.97","9,045.36","9,728.57","9,517.30","9,719.57","10,089.40","10,717.56","11,284.23","10,727.13",

"Source: Australian Greenhouse Emissions Information System, Department of the Environment and Energy. (Wed Nov 14 2018 17:03:37 GMT+1100 (Australian Eastern Daylight Time))"
"Footnote: These emission estimates are accounted for Manufacturing Industries and Construction"
"Copyright 2018 Department of the Environment and Energy."
