1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,
"16,723.91","15,481.97","16,420.00","16,669.72","16,426.03","16,342.56","15,552.74","16,159.39","16,503.31","17,580.27","17,744.54","18,028.72","18,451.78","19,479.38","19,904.55","20,352.88","20,147.20","21,023.98","21,336.95","21,203.27","20,856.48","19,582.31","18,690.20","17,765.85","17,227.06","17,221.92","17,410.65",

"Source: Australian Greenhouse Emissions Information System, Department of the Environment and Energy. (Wed Nov 14 2018 17:08:20 GMT+1100 (Australian Eastern Daylight Time))"
"Footnote: These emission estimates are accounted for Fuel Combustion"
"Copyright 2018 Department of the Environment and Energy."
