1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,
"1,369.76","1,407.76","1,474.83","1,512.40","1,529.48","1,643.15","1,717.60","1,729.86","1,772.52","1,775.26","1,863.66","1,754.97","1,768.03","1,768.55","1,651.36","1,686.96","1,614.71","1,591.50","1,640.98","1,785.24","1,898.70","2,003.74","1,986.85","2,003.82","2,036.09","2,045.32","2,134.72",

"Source: Australian Greenhouse Emissions Information System, Department of the Environment and Energy. (Wed Nov 14 2018 17:20:27 GMT+1100 (Australian Eastern Daylight Time))"
"Footnote: These emission estimates are accounted for Commercial / Institutional"
"Copyright 2018 Department of the Environment and Energy."
