1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,
"2,007.49","1,943.40","2,065.05","2,068.15","2,023.14","2,101.29","2,078.56","2,017.32","1,977.29","1,971.94","1,975.48","1,968.09","2,051.09","1,615.10","2,073.16","2,329.83","2,347.25","2,202.83","2,393.50","2,708.23","2,663.57","2,500.61","2,921.50","2,659.11","2,689.61","2,363.73","2,092.64",

"Source: Australian Greenhouse Emissions Information System, Department of the Environment and Energy. (Wed Nov 14 2018 17:09:17 GMT+1100 (Australian Eastern Daylight Time))"
"Footnote: These emission estimates are accounted for Manufacturing Industries and Construction"
"Copyright 2018 Department of the Environment and Energy."
