1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,
"19,432.90","19,339.68","20,125.81","20,097.20","17,745.76","16,938.78","18,257.92","19,148.22","19,335.46","17,600.61","17,962.37","17,691.50","16,946.19","15,994.40","16,465.80","17,099.08","18,239.44","19,772.56","18,567.11","18,281.17","16,000.51","16,672.15","15,611.73","14,381.26","13,991.84","15,106.32","14,626.57",

"Source: Australian Greenhouse Emissions Information System, Department of the Environment and Energy. (Wed Nov 14 2018 16:55:26 GMT+1100 (Australian Eastern Daylight Time))"
"Footnote: These emission estimates are accounted for Solid Fuels"
"Copyright 2018 Department of the Environment and Energy."
