1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,
791.51,615.81,708.79,591.21,534.55,442.73,516.51,591.60,535.92,506.15,519.15,498.27,503.75,501.03,540.45,494.83,433.88,590.09,542.80,634.33,724.07,682.66,515.13,391.09,369.93,432.24,396.07,

"Source: Australian Greenhouse Emissions Information System, Department of the Environment and Energy. (Wed Nov 14 2018 17:20:04 GMT+1100 (Australian Eastern Daylight Time))"
"Footnote: These emission estimates are accounted for Domestic Navigation"
"Copyright 2018 Department of the Environment and Energy."
