1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,
97.88,101.96,105.93,106.57,107.61,109.59,109.97,110.15,110.61,112.07,113.58,108.01,114.31,100.26,94.37,88.31,83.54,82.37,87.46,90.43,94.21,99.29,96.47,96.99,170.86,109.47,114.72,

"Source: Australian Greenhouse Emissions Information System, Department of the Environment and Energy. (Wed Nov 14 2018 16:59:53 GMT+1100 (Australian Eastern Daylight Time))"
"Footnote: These emission estimates are accounted for Commercial / Institutional"
"Copyright 2018 Department of the Environment and Energy."
