1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,
"30,175.34","31,649.09","32,388.59","33,502.22","34,729.56","36,549.98","38,184.79","39,056.47","39,744.60","40,143.25","41,113.72","42,191.30","43,301.23","43,769.94","44,138.06","46,330.54","46,118.20","47,703.58","48,584.58","52,692.58","50,722.52","54,398.77","56,798.32","61,211.37","62,728.20","63,545.66","65,247.33",

"Source: Australian Greenhouse Emissions Information System, Department of the Environment and Energy. (Wed Nov 14 2018 17:22:36 GMT+1100 (Australian Eastern Daylight Time))"
"Footnote: These emission estimates are accounted for Fuel Combustion"
"Copyright 2018 Department of the Environment and Energy."
