1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,
75.64,49.73,60.02,70.34,85.78,80.59,80.53,80.48,80.46,80.49,80.52,80.45,85.68,85.34,86.65,95.55,104.49,107.28,108.91,31.50,33.89,38.95,30.18,19.40,20.29,23.77,16.03,

"Source: Australian Greenhouse Emissions Information System, Department of the Environment and Energy. (Wed Nov 14 2018 17:10:07 GMT+1100 (Australian Eastern Daylight Time))"
"Footnote: These emission estimates are accounted for Other Transportation"
"Copyright 2018 Department of the Environment and Energy."
