1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,
53.29,53.31,58.68,58.95,43.64,38.76,38.89,38.87,38.94,39.08,59.93,59.92,60.18,64.92,69.05,71.08,75.98,78.49,82.53,52.92,63.51,102.06,109.53,124.75,108.19,97.23,72.74,

"Source: Australian Greenhouse Emissions Information System, Department of the Environment and Energy. (Wed Nov 14 2018 17:04:42 GMT+1100 (Australian Eastern Daylight Time))"
"Footnote: These emission estimates are accounted for Other Transportation"
"Copyright 2018 Department of the Environment and Energy."
