1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,
"172,627.37","161,436.23","156,902.69","149,431.42","149,406.94","144,332.69","145,267.89","148,418.35","146,239.63","149,565.42","148,037.38","152,986.20","153,769.91","149,612.80","154,319.76","161,799.44","167,692.47","168,903.52","162,133.91","153,943.86","144,418.57","147,686.74","141,846.54","132,728.43","133,594.76","132,814.64","130,273.52",

"Source: Australian Greenhouse Emissions Information System, Department of the Environment and Energy. (Wed Nov 14 2018 16:46:01 GMT+1100 (Australian Eastern Daylight Time))"
"Footnote: These emission estimates are accounted for National Greenhouse Gas Inventory Total"
"Copyright 2018 Department of the Environment and Energy."
