1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,
42.69,42.95,43.78,45.24,47.23,48.60,49.21,51.40,53.24,56.46,60.62,77.78,79.17,84.88,93.86,93.90,77.48,75.50,75.72,87.09,87.05,87.09,87.19,88.39,80.38,82.88,86.27,

"Source: Australian Greenhouse Emissions Information System, Department of the Environment and Energy. (Wed Nov 14 2018 17:00:15 GMT+1100 (Australian Eastern Daylight Time))"
"Footnote: These emission estimates are accounted for Agriculture, Forestry and Fishing"
"Copyright 2018 Department of the Environment and Energy."
