1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,
167.82,171.17,176.91,179.50,182.42,186.10,184.78,185.86,186.78,190.64,197.54,209.26,216.05,206.42,208.68,200.79,177.82,174.40,185.05,192.93,196.12,201.93,200.54,204.14,265.68,206.36,215.31,

"Source: Australian Greenhouse Emissions Information System, Department of the Environment and Energy. (Wed Nov 14 2018 16:59:27 GMT+1100 (Australian Eastern Daylight Time))"
"Footnote: These emission estimates are accounted for Other Sectors"
"Copyright 2018 Department of the Environment and Energy."
