1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,
"2,726.95","3,116.45","3,341.76","3,425.64","3,851.37","4,653.74","3,895.28","5,505.74","6,314.93","6,077.32","7,552.51","7,517.85","7,515.72","7,847.30","7,678.15","9,058.24","8,633.76","9,459.71","10,205.08","9,730.56","11,071.96","10,109.67","11,112.92","11,818.46","11,136.42","12,219.52","12,658.92",

"Source: Australian Greenhouse Emissions Information System, Department of the Environment and Energy. (Wed Nov 14 2018 17:06:56 GMT+1100 (Australian Eastern Daylight Time))"
"Footnote: These emission estimates are accounted for Solid Fuels"
"Copyright 2018 Department of the Environment and Energy."
