1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,
59.46,34.06,31.99,34.84,31.17,35.70,32.03,31.10,31.53,26.32,24.35,23.51,24.27,24.03,26.05,24.83,25.02,28.56,35.13,31.59,36.66,36.82,22.11,29.26,27.03,31.13,28.24,

"Source: Australian Greenhouse Emissions Information System, Department of the Environment and Energy. (Wed Nov 14 2018 17:15:11 GMT+1100 (Australian Eastern Daylight Time))"
"Footnote: These emission estimates are accounted for Domestic Navigation"
"Copyright 2018 Department of the Environment and Energy."
