1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,
"46,953.35","49,097.82","50,424.62","48,148.19","48,337.19","50,644.51","52,893.15","55,540.06","62,238.82","64,664.68","65,622.19","65,238.52","63,502.80","64,630.46","68,470.12","66,774.28","67,201.26","66,035.15","66,462.60","69,299.99","68,454.32","67,850.80","70,036.99","62,195.67","60,490.30","64,273.57","62,350.24",

"Source: Australian Greenhouse Emissions Information System, Department of the Environment and Energy. (Wed Nov 14 2018 17:18:30 GMT+1100 (Australian Eastern Daylight Time))"
"Footnote: These emission estimates are accounted for Energy Industries"
"Copyright 2018 Department of the Environment and Energy."
