1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,
327.40,255.34,240.82,250.89,209.78,261.88,312.41,287.95,214.38,164.75,168.39,169.60,171.40,173.55,179.64,184.15,185.32,616.57,684.34,222.81,257.73,267.02,173.89,186.31,176.92,204.01,214.49,

"Source: Australian Greenhouse Emissions Information System, Department of the Environment and Energy. (Wed Nov 14 2018 17:24:05 GMT+1100 (Australian Eastern Daylight Time))"
"Footnote: These emission estimates are accounted for Domestic Navigation"
"Copyright 2018 Department of the Environment and Energy."
