1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,
0.30,0.29,0.30,0.31,0.31,0.33,0.34,0.34,5.51,5.51,5.51,5.50,10.66,8.18,5.50,5.44,5.80,5.57,5.69,7.01,2.56,7.34,7.57,0.96,1.14,0.81,2.42,

"Source: Australian Greenhouse Emissions Information System, Department of the Environment and Energy. (Wed Nov 14 2018 16:59:18 GMT+1100 (Australian Eastern Daylight Time))"
"Footnote: These emission estimates are accounted for Other Transportation"
"Copyright 2018 Department of the Environment and Energy."
