1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,
570.25,756.26,60.87,57.34,65.46,66.93,68.09,67.53,68.35,69.60,65.11,112.16,171.11,200.39,336.88,503.27,507.52,524.59,669.63,391.06,514.89,650.66,665.81,731.25,421.39,107.39,483.28,

"Source: Australian Greenhouse Emissions Information System, Department of the Environment and Energy. (Wed Nov 14 2018 17:13:20 GMT+1100 (Australian Eastern Daylight Time))"
"Footnote: These emission estimates are accounted for Energy Industries"
"Copyright 2018 Department of the Environment and Energy."
