1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,
"12,562.82","11,780.39","11,991.33","11,834.21","12,466.78","13,498.11","14,892.35","15,132.62","15,038.03","15,512.71","16,881.25","15,480.96","15,220.63","14,079.83","12,896.09","12,860.13","15,448.54","15,895.66","14,706.62","14,968.62","13,782.68","12,771.78","11,283.24","12,436.97","14,307.79","13,210.91","16,446.19",

"Source: Australian Greenhouse Emissions Information System, Department of the Environment and Energy. (Wed Nov 14 2018 16:56:54 GMT+1100 (Australian Eastern Daylight Time))"
"Footnote: These emission estimates are accounted for National Greenhouse Gas Inventory Total"
"Copyright 2018 Department of the Environment and Energy."
