1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,
"2,774.29","2,657.75","3,217.44","3,180.52","3,175.77","3,155.54","3,074.96","3,103.89","3,237.91","3,171.35","3,176.28","3,142.07","3,159.27","3,185.91","3,188.55","2,999.62","3,016.63","3,254.71","3,208.65","3,231.68","3,377.15","3,380.98","3,764.37","3,805.37","3,547.99","3,655.74","3,719.87",

"Source: Australian Greenhouse Emissions Information System, Department of the Environment and Energy. (Wed Nov 14 2018 17:11:20 GMT+1100 (Australian Eastern Daylight Time))"
"Footnote: These emission estimates are accounted for Industrial Processes"
"Copyright 2018 Department of the Environment and Energy."
