1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,
"44,062.66","43,586.52","44,079.20","45,515.43","45,877.12","47,179.29","48,722.44","49,478.22","50,528.34","52,105.23","53,732.93","56,865.27","57,067.72","56,644.68","58,385.77","58,118.44","59,536.88","61,948.62","63,367.61","62,920.10","59,213.94","55,305.86","54,920.88","52,291.01","50,990.54","48,361.14","51,799.39",

"Source: Australian Greenhouse Emissions Information System, Department of the Environment and Energy. (Wed Nov 14 2018 16:51:48 GMT+1100 (Australian Eastern Daylight Time))"
"Footnote: These emission estimates are accounted for Public Electricity and Heat Production"
"Copyright 2018 Department of the Environment and Energy."
